ID,Unnamed: 0,A_NODE,B_NODE,LENGTH,TTIME,CAPACITY,P1,P2,GAMMA,TADJ,ML_CLASS,LINK_TYPE,NO_RRS,RR1,RR2,RR3,RR4,RR5,RR6,RR7,RR8,actualruntime,delay,GrossTonsOn_555,GrossTonsOn_712,GrossTonsOn_777,GrossTonsOn_802,GrossTonsOn_103,GrossTonsOn_490,GrossTonsOn_856,GrossTonsOn_780,GrossTonsOn_508,GrossTonsOn_400,GrossTonsOn_105,GrossTonsOn_154,GrossTonsOn_80,GrossTonsOn_108,GrossTonsOn_6,GrossTonsOn_320,GrossTonsOn_418,GrossTonsOn_335,GrossTonsOn_769,GrossTonsOn_967,GrossTonsOn_907,GrossTonsOn_258,GrossTonsOn_263,GrossTonsOn_300,GrossTonsOn_927,GrossTonsOn_462,GrossTonsOn_127,GrossTonsOn_850,GrossTonsOn_410,GrossTonsOn_434,GrossTonsOn_155,GrossTonsOn_998,GrossTonsOn_395,GrossTonsOn_88,GrossTonsOn_506,GrossTonsOn_156,GrossTonsOn_803,GrossTonsOn_757,GrossTonsOn_357,GrossTonsOn_879,GrossTonsOn_316,GrossTonsOn_438,GrossTonsOn_797,GrossTonsOn_70,GrossTonsOn_773,GrossTonsOn_341,GrossTonsOn_871,GrossTonsOn_321,GrossTonsOn_361,GrossTonsOn_700,GrossTonsOn_496,GrossTonsOn_768,GrossTonsOn_631,GrossTonsOn_999,GrossTonsOn_90,GrossTonsOn_749,GrossTonsOn_922,GrossTonsOn_622,TotalGrossTons
39002,39,39121,39072,3.33132,5.71083428571,72.0,0.006066,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0,0.10,0.00,535860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535860.0
39003,40,39069,39006,49.23835,59.08602,51.6,0.006312,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0,1.05,0.06,0.0,19110811.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19110811.7
39004,41,39024,39075,18.669,28.0035,258.0,0.001262,10.815793,10.0,0,1,4,2,712,555,0,0,0,0,0,0,0.49,0.02,3487703.8,58387750.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61875454.0
48001,42,48111,48115,28.82223,31.4424327273,51.6,0.006312,21.631586,25.0,0,1,2,1,802,0,0,0,0,0,0,0,0.60,0.08,0.0,0.0,0.0,58111386.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58111386.1
48002,43,48100,48115,48.65986,53.0834836364,51.6,0.006312,21.631586,25.0,0,0,1,1,802,0,0,0,0,0,0,0,0.93,0.05,0.0,0.0,0.0,15009569.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15009569.6
48003,44,48054,48088,23.63215,28.35858,51.6,0.006312,21.631586,25.0,0,0,2,2,777,802,0,0,0,0,0,0,0.49,0.02,0.0,0.0,7151210.8,23863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7175073.8
48004,45,48111,48112,14.12297,15.4068763636,51.6,0.006312,21.631586,25.0,0,0,2,1,802,0,0,0,0,0,0,0,0.30,0.04,0.0,0.0,0.0,59074331.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59074331.3
48005,46,48104,48114,4.12864,4.50397090909,43.2,0.01011,15.758774,25.0,0,0,1,2,802,777,0,0,0,0,0,0,0.08,0.00,0.0,0.0,0.0,3885196.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3885196.8
48006,47,48113,48114,3.34717,3.65145818182,51.6,0.006312,21.631586,25.0,0,0,1,1,802,0,0,0,0,0,0,0,0.07,0.00,0.0,0.0,0.0,19165089.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19165089.9
48007,48,48104,48113,7.03153,12.0540514286,43.2,0.01011,15.758774,25.0,0,0,1,1,802,0,0,0,0,0,0,0,0.23,0.02,0.0,0.0,0.0,33473128.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33473128.2
48008,49,48112,48113,4.7893,5.22469090909,258.0,0.001262,10.815793,10.0,0,0,2,1,802,0,0,0,0,0,0,0,0.09,0.00,0.0,0.0,0.0,52638218.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52638218.1
48009,50,48107,48106,90.95457,99.2231672727,43.2,0.01011,15.758774,25.0,0,0,2,2,802,777,0,0,0,0,0,0,2.32,0.67,0.0,0.0,9454969.7,66566065.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76021035.1
48010,51,48105,48106,20.16803,22.0014872727,36.0,0.012131,15.758774,25.0,0,0,2,2,802,777,0,0,0,0,0,0,0.40,0.04,0.0,0.0,11191852.5,5844950.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17036803.1
48011,52,48104,48101,89.8276,134.7414,15.5,0.021038,21.631586,25.0,0,0,1,2,802,777,0,0,0,0,0,0,2.26,0.02,0.0,0.0,21453.1,584355.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605809.0
48012,53,48125,48104,48.67997,53.1054218182,25.8,0.012623,21.631586,25.0,0,1,1,1,802,0,0,0,0,0,0,0,1.04,0.15,0.0,0.0,0.0,38436950.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38436950.3
48013,54,48110,48029,64.99395,70.9024909091,43.2,0.01011,15.758774,25.0,0,0,1,1,802,0,0,0,0,0,0,0,1.41,0.23,0.0,0.0,0.0,32577159.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32577159.5
48014,55,48058,48110,51.76194,77.64291,8.3,0.052654,15.758774,25.0,0,0,1,2,802,777,0,0,0,0,0,0,1.98,0.69,0.0,0.0,8411611.0,2115508.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10527119.3
48015,56,48109,48110,2.86119,3.12129818182,216.0,0.002022,7.879387,10.0,0,0,4,2,802,777,0,0,0,0,0,0,0.05,0.00,0.0,0.0,8117973.1,34394818.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42512791.4
48016,57,48107,48109,47.64773,51.9793418182,21.6,0.020219,15.758774,25.0,0,0,1,1,802,0,0,0,0,0,0,0,1.16,0.29,0.0,0.0,0.0,22867570.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22867570.6
48017,58,48091,48116,95.52788,143.29182,13.0,0.033698,15.758774,25.0,0,0,1,1,802,0,0,0,0,0,0,0,2.53,0.14,0.0,0.0,0.0,4189751.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4189751.9
39005,59,39009,39039,34.46909,37.6026436364,129.0,0.002525,21.631586,25.0,0,1,3,1,555,0,0,0,0,0,0,0,0.65,0.02,69490306.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69490306.1
39006,60,39070,39119,42.58861,46.4603018182,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0,0.86,0.08,69010883.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69010883.7
17006,61,17058,17090,44.82472,53.789664,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0,0.93,0.03,0.0,18432291.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18432291.4
17007,62,17067,17092,6.29104,15.098496,16.5,0.019724,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0,0.28,0.03,0.0,8167183.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8167183.4
39007,63,39010,39108,13.66357,16.396284,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0,0.28,0.01,0.0,19371254.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19371254.5
17008,64,17175,17097,27.79865,30.3258,216.0,0.002022,7.879387,10.0,0,1,4,3,712,802,780,0,0,0,0,0,0.55,0.05,0.0,35372482.7,0.0,56269548.3,0.0,0.0,0.0,547456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92189487.0
39008,65,39049,39050,17.9113,19.5396,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0,0.36,0.04,65101276.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65101276.4
17009,66,17080,17096,5.11885,6.14262,258.0,0.001262,10.815793,10.0,0,1,4,2,103,555,0,0,0,0,0,0,0.11,0.00,4807433.0,0.0,0.0,0.0,30996779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35804212.0
47001,67,47024,47031,13.89749,16.676988,51.6,0.006312,21.631586,25.0,0,2,2,2,555,712,0,0,0,0,0,0,0.29,0.01,10659568.1,720088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11379656.1
13002,68,13080,13012,4.78761,11.490264,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0,0.20,0.01,0.0,25157583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25157583.0
22003,69,22019,22025,8.16991,14.00556,258.0,0.001262,10.815793,10.0,0,1,4,3,555,712,777,0,0,0,0,0,0.24,0.01,9747286.6,30075716.5,1525728.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41348731.2
22004,70,22037,22004,109.42117,131.305404,25.8,0.012623,21.631586,25.0,0,1,2,2,777,802,0,0,0,0,0,0,2.42,0.24,0.0,0.0,13589776.2,2425098.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16014874.3
22005,71,22004,22015,12.69212,15.230544,25.8,0.012623,21.631586,25.0,0,1,2,2,802,777,0,0,0,0,0,0,0.29,0.04,0.0,0.0,13765901.3,7735270.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21501171.4
29003,72,29030,29039,27.36538,32.838456,43.2,0.01011,15.758774,25.0,0,1,2,2,802,508,0,0,0,0,0,0,0.71,0.16,0.0,0.0,0.0,62997668.6,0.0,0.0,0.0,0.0,8531902.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71529570.7
42001,73,42053,10002,24.06868,28.882416,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0,0.52,0.04,0.0,47054049.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47054049.1
51001,74,51020,54010,44.52491,106.859784,43.2,0.01011,15.758774,25.0,0,4,2,1,555,0,0,0,0,0,0,0,1.95,0.17,25612111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25612111.0
24001,75,24019,24007,3.42703,8.224872,86.0,0.003787,21.631586,25.0,0,1,2,2,712,555,0,0,0,0,0,0,0.14,0.01,10256734.4,25284521.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35541256.3
12002,76,12004,12034,35.15291,43.0443795918,9.9,0.032873,21.631586,25.0,0,2,2,1,712,0,0,0,0,0,0,0,0.83,0.11,0.0,8607194.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8607194.7
22006,77,22009,22011,4.40327,8.80654,51.6,0.006312,21.631586,25.0,0,1,2,2,802,400,0,0,0,0,0,0,0.18,0.03,0.0,0.0,0.0,61201244.4,0.0,0.0,0.0,0.0,0.0,4620835.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65822079.7
13003,78,13031,13032,33.98614,45.3148533333,9.9,0.032873,21.631586,25.0,0,4,2,1,555,0,0,0,0,0,0,0,0.81,0.05,3696323.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3696323.9
25002,79,25004,25005,28.23922,56.47844,9.9,0.032873,21.631586,25.0,0,3,2,2,490,712,0,0,0,0,0,0,0.98,0.04,0.0,657403.9,0.0,0.0,0.0,1400510.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2057914.0
25003,80,25005,25007,28.67677,43.015155,216.0,0.002022,7.879387,10.0,0,2,3,3,490,555,105,0,0,0,0,0,0.72,0.00,2556993.1,0.0,0.0,0.0,0.0,2612455.7,0.0,0.0,0.0,0.0,31079.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200527.9
